adm2_name,group,period,H38_bar,H46_bar,S_share,RWI_bar,Haz,Mag,PovScore,HVI,Rank,heat_exposed,screening_class,priority_hazard_gated,rank_hazard_gated,priority_equal_weight_gated,rank_equal_weight_gated
Suna West,pregnancies,2025,0.3345547530315951,0.0,0.0,0.1369166666666666,0.0775107397562306,12.71792897482803,57.81379283536671,12.53007852461934,218,True,Severe-heat screening priority,12.53007852461934,133,23.536410849983657,136
Mumias West,pregnancies,2025,1.0003880793390567,0.0,0.0,-0.06536,0.2317731832240989,7.940523947276096,66.57526974272403,12.495922896364688,220,True,Severe-heat screening priority,12.495922896364688,134,24.91585562440808,126
Nambale,pregnancies,2025,0.1675728112919091,0.0,0.0,-0.0267368421052631,0.0388238171736285,9.126163339037284,64.90233380028239,12.49455217119904,221,True,Severe-heat screening priority,12.49455217119904,135,24.68910698549777,127
Mumias East,pregnancies,2025,1.0342505512246758,0.0,0.0,0.0418928571428571,0.2396185514995304,10.019159009760433,61.92968482880133,12.426990630573073,224,True,Severe-heat screening priority,12.426990630573073,136,24.06282079668709,131
Kabondo Kasipul,pregnancies,2025,0.6176228678817479,0.0,0.0,-0.0143333333333332,0.1430928867280446,8.899477545702158,64.36508421303984,12.403306983367049,226,True,Severe-heat screening priority,12.403306983367049,137,24.469218215156683,129
Rangwe,pregnancies,2025,0.1917184408196617,0.0,0.0,-0.0224318181818181,0.0444179556206744,8.481114628809435,64.71586460285864,12.276143954663,229,True,Severe-heat screening priority,12.276143954663,138,24.413799062429582,130
Bonchari,pregnancies,2025,0.1249995352275961,0.0,0.0,0.1289523809523809,0.0289603012866506,11.701058740545037,58.15876048051927,12.250059859949058,231,True,Severe-heat screening priority,12.250059859949058,139,23.29625984078365,138
Belgut,pregnancies,2025,1.6050025195395503,0.0,0.0,0.1697173913043478,0.3718522348668466,11.623768570639823,56.393051648588056,12.15060704765692,235,True,Severe-heat screening priority,12.15060704765692,140,22.79622415136491,142
Uriri,pregnancies,2025,0.8485624071633718,0.0,0.0,0.1372727272727272,0.1965977147613539,11.183630427178366,57.798370311211904,12.13297341795404,236,True,Severe-heat screening priority,12.13297341795404,141,23.05953281771721,140
Rarieda,pregnancies,2025,0.6836642528152059,0.0,0.0,0.1894444444444444,0.1583935708592155,12.196024650412076,55.53858769391953,12.07671201318412,237,True,Severe-heat screening priority,12.07671201318412,142,22.631001971730274,144
Kuria East,pregnancies,2025,0.3363331214889023,0.0,0.0,0.042525,0.0779227579787665,8.952003683938736,61.90230398880492,12.01380422039068,238,True,Severe-heat screening priority,12.01380422039068,143,23.644076810240808,134
West Mugirango,pregnancies,2025,0.0209592612402545,0.0,0.0,0.19403125,0.0048559102172516,12.162933561356756,55.33991331582251,11.95253781639989,239,True,Severe-heat screening priority,11.95253781639989,144,22.50256759579884,146
Suna East,pregnancies,2025,0.9381872926343832,0.0,0.0,0.149516129032258,0.2173623014559852,10.479841416163376,57.26805565084429,11.853710038276446,240,True,Severe-heat screening priority,11.853710038276446,145,22.65508645615455,143
Kitutu Chache North,pregnancies,2025,0.9696478077331696,0.0,0.0,0.0566190476190476,0.2246511765244818,8.140655158604352,61.29182985562685,11.759529173013798,242,True,Severe-heat screening priority,11.759529173013798,146,23.21904539691856,139
Khwisero,pregnancies,2025,0.7545172479642969,0.0,0.0,0.0940416666666666,0.1748090245874488,8.013161346064319,59.670894440773225,11.450727533458377,249,True,Severe-heat screening priority,11.450727533458377,147,22.61962160380833,145
Kitutu Chache South,pregnancies,2025,0.5722325015407955,0.0,0.0,0.2482941176470588,0.1325766981490072,11.06082027425118,52.989553931068826,11.339596355917632,251,True,Severe-heat screening priority,11.339596355917632,148,21.39431696782301,150
Awendo,pregnancies,2025,1.0,0.0,0.0,0.1694523809523809,0.2316832717331342,8.928250567870938,56.4045303926134,11.266580528706516,253,True,Severe-heat screening priority,11.266580528706516,149,21.85482141073916,149
Ugunja,pregnancies,2025,0.2771480225875873,0.0,0.0,0.1151290322580645,0.0642105606274608,7.999041870396988,58.75750947299295,11.248654790413145,254,True,Severe-heat screening priority,11.248654790413145,150,22.27358730133913,148
Webuye East,pregnancies,2025,5.689680589857016,0.0,0.0,0.3013333333333334,1.318203814174582,8.402523728884779,50.69219620277767,10.849598646878103,262,True,Severe-heat screening priority,10.849598646878103,151,20.137641248612344,151
Luanda,pregnancies,2025,0.6979247289158929,0.0,0.0,0.3578666666666666,0.1616974846186948,7.967793772053088,48.24349313356917,9.715795718191584,273,True,Severe-heat screening priority,9.715795718191584,152,18.790994796746983,152
Rongo,pregnancies,2025,0.930020957414328,0.0,0.0,0.5361142857142857,0.2154702981941333,10.807447960028268,40.52281815996631,9.4391657760102,275,True,Severe-heat screening priority,9.4391657760102,153,17.18191213939624,154
Emuhaya,pregnancies,2025,0.6168243554069517,0.0,0.0,0.3610714285714285,0.1429078847453641,5.90771448044106,48.10468104078132,9.066615836859466,278,True,Severe-heat screening priority,9.066615836859466,154,18.051767801989246,153
Ainabkoi,pregnancies,2025,0.0,0.0,0.0,-0.137435294117647,0.0,13.027811302825556,69.69716232385589,14.362917739426049,156,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Aldai,pregnancies,2025,0.0,0.0,0.0,-0.1603285714285714,0.0,14.459532841604954,70.68876913545087,14.941175222799115,133,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bahati,pregnancies,2025,0.0,0.0,0.0,0.1618510638297871,0.0,22.61518618315294,56.733776298889154,15.294622299779252,119,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Baringo Central,pregnancies,2025,0.0,0.0,0.0,-0.3666486486486486,0.0,6.659541412414184,79.62538363417978,13.941669968851222,170,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bobasi,pregnancies,2025,0.0,0.0,0.0,0.0835384615384615,0.0,16.025565255427562,60.12583366189284,13.826544625912195,175,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomachoge Borabu,pregnancies,2025,0.0,0.0,0.0,0.1014,0.0,8.535911060656336,59.35217321286769,11.463599300127054,248,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomachoge Chache,pregnancies,2025,0.0,0.0,0.0,0.0581176470588235,0.0,7.75302748519717,61.22691903520775,11.509946100840311,247,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomet Central,pregnancies,2025,0.0,0.0,0.0,0.0827727272727272,0.0,12.857030842672994,60.15900092333213,12.880959391301715,209,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Bomet East,pregnancies,2025,0.0,0.0,0.0,-0.0778846153846153,0.0,12.993535344505036,67.11776498092505,13.965725350490269,169,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Borabu,pregnancies,2025,0.0,0.0,0.0,0.1132884615384614,0.0,8.290682900004576,58.8372325479373,11.312789752191966,252,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Budalangi,pregnancies,2025,0.0,0.0,0.0,-0.1315428571428571,0.0,6.90575463147058,69.4419354045407,12.488016700122278,222,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Buret,pregnancies,2025,0.0,0.0,0.0,0.1912641509433962,0.0,17.161912932133028,55.4597683385709,13.467539130425545,191,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Buuri,pregnancies,2025,0.0,0.0,0.0,-0.1642142857142857,0.0,11.627355201050536,70.85707621972261,14.116767993273552,166,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Cental Imenti,pregnancies,2025,0.0,0.0,0.0,-0.102012048192771,0.0,13.587917247193143,68.16282840255451,14.30079943454112,159,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Chepalungu,pregnancies,2025,0.0,0.0,0.0,-0.1191235955056179,0.0,18.587366775405663,68.90400349259946,15.911810556511618,97,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Cherangany,pregnancies,2025,0.0,0.0,0.0,-0.0502075471698112,0.0,18.69009603617144,65.91895150419832,15.494871536481178,109,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Chesumei,pregnancies,2025,0.0,0.0,0.0,-0.1290617283950617,0.0,15.436455853199428,69.33446699216168,15.03110680478408,129,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Dagoretti,pregnancies,2025,0.0,0.0,0.0,1.471666666666667,0.0,38.97223742113278,0.0,11.691671226339832,244,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Eldama Ravine,pregnancies,2025,0.0,0.0,0.0,-0.2740084033613445,0.0,10.867535419292526,75.6127341123534,14.602170742640768,141,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi Central,pregnancies,2025,0.0,0.0,0.0,1.232,0.0,30.023344859581773,10.380999450241292,10.564153375410726,265,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi East,pregnancies,2025,0.0,0.0,0.0,0.8188666666666666,0.0,80.50325529217393,28.27559015765304,28.39231511130013,63,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi North,pregnancies,2025,0.0,0.0,0.0,0.729,0.0,10.790398149608942,32.16810399880053,8.062335044702763,287,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi South,pregnancies,2025,0.0,0.0,0.0,0.864,0.0,28.36158192328492,26.32067037244765,12.456575132852622,223,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi West,pregnancies,2025,0.0,0.0,0.0,1.037,0.0,31.130607826368355,18.82729246608434,12.163276217823158,234,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Emgwen,pregnancies,2025,0.0,0.0,0.0,-0.0787169811320754,0.0,12.596281662525232,67.15381833989632,13.851957249742018,174,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Emurua Dikirr,pregnancies,2025,0.0,0.0,0.0,-0.1791296296296296,0.0,8.834822569303176,71.50312424608707,13.375915407704014,192,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Endebess,pregnancies,2025,0.0,0.0,0.0,-0.3175,0.0,8.671383548296737,77.49654318382488,14.225896542062754,161,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Funyula,pregnancies,2025,0.0,0.0,0.0,0.0464883720930232,0.0,7.955302680314798,61.73063320917164,11.646185785470184,245,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatanga,pregnancies,2025,0.0,0.0,0.0,0.1757093023255813,0.0,13.127087175937463,56.13351607827934,12.35815356452314,227,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatundu North,pregnancies,2025,0.0,0.0,0.0,0.4565483870967742,0.0,8.182641379592393,43.96916120505535,9.05016659463602,279,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatundu South,pregnancies,2025,0.0,0.0,0.0,0.4609696969696969,0.0,9.021420861319458,43.77765516043717,9.273074532461411,276,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gichugu,pregnancies,2025,0.0,0.0,0.0,0.1444761904761904,0.0,21.94677807682419,57.48635717815911,15.206986999771123,123,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gilgil,pregnancies,2025,0.0,0.0,0.0,-0.1240874999999999,0.0,21.115563903601352,69.11901165599542,16.702520919479717,91,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Githunguri,pregnancies,2025,0.0,0.0,0.0,0.7930714285714285,0.0,13.245580656150166,29.392893436452106,8.382608212312865,283,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Hamisi,pregnancies,2025,0.0,0.0,0.0,0.1984444444444444,0.0,11.165126648810492,55.148758785496,11.621851812467549,246,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ikolomani,pregnancies,2025,0.0,0.0,0.0,0.1472222222222222,0.0,8.091071082779505,57.36741467170891,11.032433525590188,259,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Juja,pregnancies,2025,0.0,0.0,0.0,0.2432063492063492,0.0,66.1386499375252,53.20992717746365,27.823084057877107,64,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kabete,pregnancies,2025,0.0,0.0,0.0,1.02125,0.0,18.032610112092662,19.50949305582551,8.336206992001625,285,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kaiti,pregnancies,2025,0.0,0.0,0.0,-0.0054225352112676,0.0,9.726503216131483,63.979119023583465,12.514818818376964,219,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kajiado North,pregnancies,2025,0.0,0.0,0.0,0.960157894736842,0.0,39.1350174466266,22.15565624560683,15.063853670829005,125,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kamukunji,pregnancies,2025,0.0,0.0,0.0,0.8229999999999998,0.0,24.95001737228241,28.096557621932607,11.699488854974614,243,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kandara,pregnancies,2025,0.0,0.0,0.0,0.4152647058823529,0.0,11.54414138190533,45.75733591433564,10.326842801721943,267,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kangema,pregnancies,2025,0.0,0.0,0.0,0.1894186046511627,0.0,7.150380070956038,55.53970692707607,10.476070060348222,266,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kangundo,pregnancies,2025,0.0,0.0,0.0,0.1957333333333333,0.0,6.525659315708442,55.26618872828037,10.247626103954588,268,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kapseret,pregnancies,2025,0.0,0.0,0.0,0.2422096774193547,0.0,19.190414578884937,53.25309734132816,13.745088974864704,183,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kasarani,pregnancies,2025,0.0,0.0,0.0,0.4477,0.0,100.0,44.3524231031936,36.65286346547904,56,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kathiani,pregnancies,2025,0.0,0.0,0.0,0.1635151515151515,0.0,8.21598020868743,56.66169746712176,10.964048682674491,260,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Keiyo North,pregnancies,2025,0.0,0.0,0.0,-0.3055068493150685,0.0,8.555741671845292,76.97706797937313,14.113282698459557,167,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Keiyo South,pregnancies,2025,0.0,0.0,0.0,-0.3492595419847328,0.0,8.930469437842367,78.87218624870704,14.509968768658766,148,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kesses,pregnancies,2025,0.0,0.0,0.0,0.0111578947368421,0.0,16.59506059280972,63.26094892270966,14.467660516249364,150,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiambaa,pregnancies,2025,0.0,0.0,0.0,0.8929999999999999,0.0,30.26715013762638,25.064555000860747,12.839828291417025,212,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiambu,pregnancies,2025,0.0,0.0,0.0,0.6871666666666667,0.0,15.673416539260572,33.98008651758395,9.799037939415763,272,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kibra,pregnancies,2025,0.0,0.0,0.0,1.2335,0.0,15.334775305989266,10.316027965504034,6.147836786622385,289,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kieni,pregnancies,2025,0.0,0.0,0.0,-0.1760684210526316,0.0,16.34178095852177,71.3705300685284,15.60811379783579,100,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kigumo,pregnancies,2025,0.0,0.0,0.0,0.2121666666666666,0.0,11.96154666151837,54.55439001771445,11.77162250111268,241,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiharu,pregnancies,2025,0.0,0.0,0.0,0.3119423076923077,0.0,11.797664729026158,50.23267565901633,11.074200767560296,257,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kikuyu,pregnancies,2025,0.0,0.0,0.0,0.7730799999999999,0.0,25.77864427279233,30.25880863398843,12.272414576935963,230,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kilimani,pregnancies,2025,0.0,0.0,0.0,1.3830000000000002,0.0,21.586378153815104,3.840536653357693,7.051993944148185,288,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kilome,pregnancies,2025,0.0,0.0,0.0,-0.2469453124999999,0.0,9.848845472637196,74.44051464912621,14.12073083916009,165,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kimilili,pregnancies,2025,0.0,0.0,0.0,0.0401,0.0,13.239125305446173,62.00734122246348,13.272838775003372,193,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiminini,pregnancies,2025,0.0,0.0,0.0,0.119125,0.0,22.081513320142488,58.584426834889136,15.412118021276116,113,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kinangop,pregnancies,2025,0.0,0.0,0.0,0.0435,0.0,11.96136683680044,61.8600725237257,12.867420929598984,210,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kipipiri,pregnancies,2025,0.0,0.0,0.0,-0.1222109375,0.0,11.563241008099046,69.03772962144392,13.8246317456463,176,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kirinyaga Central,pregnancies,2025,0.0,0.0,0.0,0.3261153846153846,0.0,21.779836158802684,49.61877842502457,13.976767611394491,168,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kisumu Central,pregnancies,2025,0.0,0.0,0.0,0.947125,0.0,17.285557121402473,22.72016725992482,8.593692225409464,281,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kisumu East,pregnancies,2025,0.0,0.0,0.0,0.2519545454545455,0.0,24.8568671029009,52.83100497811819,15.381710877587995,116,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kitui West,pregnancies,2025,0.0,0.0,0.0,-0.2254272727272727,0.0,9.062646404336991,73.50847532067996,13.745065219403092,184,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Konoin,pregnancies,2025,0.0,0.0,0.0,-0.0938,0.0,13.874015034268076,67.80712909334238,14.33327387428178,158,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kuresoi North,pregnancies,2025,0.0,0.0,0.0,-0.1538383838383838,0.0,16.006754509990603,70.40765105281234,15.363174010919032,117,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kuresoi South,pregnancies,2025,0.0,0.0,0.0,-0.1475862068965517,0.0,13.528553814705308,70.13684224031176,14.579092480458357,145,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kwanza,pregnancies,2025,0.0,0.0,0.0,-0.1782666666666666,0.0,15.613434896210446,71.46574558943574,15.403892307278491,114,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Laikipia West,pregnancies,2025,0.0,0.0,0.0,-0.1955136986301369,0.0,14.828859863178266,72.21278910542077,15.280576324766596,120,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Langata,pregnancies,2025,0.0,0.0,0.0,0.8948400000000001,0.0,28.88070058719419,24.984856646249707,12.411938673095712,225,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Lari,pregnancies,2025,0.0,0.0,0.0,0.2746333333333333,0.0,10.966407865604904,51.8486886311008,11.067225654346592,258,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Likuyani,pregnancies,2025,0.0,0.0,0.0,0.0580208333333333,0.0,13.263872081526754,61.23111245619979,13.163828492887994,197,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Limuru,pregnancies,2025,0.0,0.0,0.0,0.4835121951219512,0.0,14.388201812731674,42.80124211067799,10.7366468604212,263,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Maara,pregnancies,2025,0.0,0.0,0.0,-0.0196792452830188,0.0,8.812013797120652,64.59663877080364,12.33309995475674,228,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Machakos Town,pregnancies,2025,0.0,0.0,0.0,0.0303404255319147,0.0,19.57133402369932,62.43007058486033,15.235910794838844,122,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Makadara,pregnancies,2025,0.0,0.0,0.0,1.124,0.0,21.761179933499697,15.05894635132359,8.787195932748446,280,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Manyatta,pregnancies,2025,0.0,0.0,0.0,0.2413170731707317,0.0,16.676818186603438,53.29175989020537,12.996809439511836,205,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Maragwa,pregnancies,2025,0.0,0.0,0.0,0.0432051282051282,0.0,17.70428501339606,61.87284469593901,14.592212208409668,143,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Marakwet West,pregnancies,2025,0.0,0.0,0.0,-0.2464159292035398,0.0,10.899144127822977,74.4175847699488,14.432380953839212,153,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Masinga,pregnancies,2025,0.0,0.0,0.0,-0.2914008620689655,0.0,11.974245638396054,76.3660766893304,15.047185194918375,127,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Matayos,pregnancies,2025,0.0,0.0,0.0,0.1139375,0.0,14.196774807613528,58.80911988627213,13.080400425224877,200,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mathare,pregnancies,2025,0.0,0.0,0.0,0.875,0.0,14.952459511178883,25.844212817707792,8.362369776009833,284,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mathioya,pregnancies,2025,0.0,0.0,0.0,0.1618421052631579,0.0,7.973821689831765,56.73416433313916,10.902271156920404,261,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mathira,pregnancies,2025,0.0,0.0,0.0,0.3407142857142857,0.0,12.638274825478783,48.986436905072615,11.139447983404526,256,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Matungulu,pregnancies,2025,0.0,0.0,0.0,-0.0881382978723404,0.0,14.344403294488464,67.56189629775963,14.437605433010482,152,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mavoko,pregnancies,2025,0.0,0.0,0.0,0.0991315789473684,0.0,53.00412952054608,59.45042833540017,24.81880310647385,65,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mbooni,pregnancies,2025,0.0,0.0,0.0,-0.2243515151515151,0.0,16.915011044453884,73.46187960940375,16.093785254746727,93,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Moiben,pregnancies,2025,0.0,0.0,0.0,-0.0294263565891472,0.0,19.20371041129313,65.01882829977592,15.513937368354329,108,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Molo,pregnancies,2025,0.0,0.0,0.0,-0.1540131578947368,0.0,13.440849721336106,70.41522127276887,14.59453810731616,142,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mt. Elgon,pregnancies,2025,0.0,0.0,0.0,-0.2550365853658536,0.0,16.895787508510015,74.79098265679873,16.287383651072815,92,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mukurweni,pregnancies,2025,0.0,0.0,0.0,0.2692666666666666,0.0,5.771594753842524,52.08114216538298,9.543649750960205,274,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mwala,pregnancies,2025,0.0,0.0,0.0,-0.0850465116279069,0.0,14.3838457889692,67.42797766923225,14.429350387075598,154,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mwea,pregnancies,2025,0.0,0.0,0.0,-0.0936760563380281,0.0,18.095984171246293,67.80176055751431,15.599059335001035,101,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Naivasha,pregnancies,2025,0.0,0.0,0.0,-0.0068307692307692,0.0,36.0095674308229,64.04011572698649,20.40888758829484,69,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nakuru Town East,pregnancies,2025,0.0,0.0,0.0,0.5141875,0.0,19.83535221405277,41.4725620422148,12.171489970548052,233,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nakuru Town West,pregnancies,2025,0.0,0.0,0.0,0.4149375,0.0,23.046471140840087,45.77150861566313,13.779667634601497,181,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nandi Hills,pregnancies,2025,0.0,0.0,0.0,-0.0545614035087719,0.0,10.459898973232942,66.1075358446483,13.054100068667127,202,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Narok North,pregnancies,2025,0.0,0.0,0.0,-0.3451364829396325,0.0,22.84197114871388,78.69359873682735,18.656631155138264,72,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Narok West,pregnancies,2025,0.0,0.0,0.0,-0.2982081545064378,0.0,18.97527176263696,76.66092995379925,17.191721021860978,81,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ndaragwa,pregnancies,2025,0.0,0.0,0.0,-0.198054054054054,0.0,7.874494320844069,72.32282288118894,13.210771728431562,194,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ndia,pregnancies,2025,0.0,0.0,0.0,0.1413207547169811,0.0,15.108114251984404,57.62303274233835,13.175889186946074,196,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Njoro,pregnancies,2025,0.0,0.0,0.0,-0.1948073394495411,0.0,22.60020190364429,72.18219363560671,17.607389616434293,79,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
North Imenti,pregnancies,2025,0.0,0.0,0.0,0.0266078431372549,0.0,16.7631762429733,62.59174486491713,14.41771460262956,155,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
North Mugirango,pregnancies,2025,0.0,0.0,0.0,0.1982307692307692,0.0,9.692163436515138,55.15801398275202,11.181351128367345,255,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyaribari Chache,pregnancies,2025,0.0,0.0,0.0,0.32256,0.0,18.493245642169185,49.77277750320693,13.013890318131796,203,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyaribari Masaba,pregnancies,2025,0.0,0.0,0.0,0.171037037037037,0.0,9.711010399724811,56.335892086868064,11.363686932947653,250,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyatike,pregnancies,2025,0.0,0.0,0.0,-0.074064,0.0,14.72893742652318,66.95227761149273,14.461522869680865,151,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyeri Town,pregnancies,2025,0.0,0.0,0.0,0.5546666666666666,0.0,13.342031524931098,39.71923433604141,9.96049460788554,270,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ol Jorok,pregnancies,2025,0.0,0.0,0.0,-0.1204803921568627,0.0,13.345199730357171,68.9627722212114,14.34797575228886,157,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ol Kalou,pregnancies,2025,0.0,0.0,0.0,-0.1908085106382977,0.0,4.687480047357219,72.00898707222231,12.207592075040512,232,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Othaya,pregnancies,2025,0.0,0.0,0.0,0.1379375,0.0,6.481153618138402,57.76957613047608,10.60978250501293,264,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Rongai,pregnancies,2025,0.0,0.0,0.0,-0.1796242424242424,0.0,17.19698918133079,71.52454806451108,15.887778964075896,98,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Roysambu,pregnancies,2025,0.0,0.0,0.0,1.068,0.0,54.38519695283761,17.48454844818108,18.93824135307845,71,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
